"STATION","NAME","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-20","8.05","0.00",,"0.0","0.0","49","53","44","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-21","3.80","0.00",,"0.0","0.0","44","50","36","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-22","14.76","0.00",,"0.0","0.0","47","65","19",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-23","12.97","0.00",,"0.0","0.0","22","33","16",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-24","4.25","0.00",,"0.0","0.0","28","40","19",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-25","4.70","0.00",,"0.0","0.0","34","50","22",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-26","5.59","0.00",,"0.0","0.0","43","66","26",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-27","6.04","0.00",,"0.0","0.0","46","60","32",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-28","6.26","0.00",,"0.0","0.0","53","75","37","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-29","4.25","0.00",,"0.0","0.0","65","74","54","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-30","5.82","0.00",,"0.0","0.0","61","72","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2022-12-31","6.49","0.00",,"0.0","0.0","58","77","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-01","4.92","0.00",,"0.0","0.0","62","78","47","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-02","8.95","0.01",,"0.0","0.0","71","82","64","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-03","7.61","0.00",,"0.0","0.0","69","79","53","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-04","7.83","0.00",,"0.0","0.0","63","77","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-05","4.92","0.00",,"0.0","0.0","58","75","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-06","8.95","0.00",,"0.0","0.0","61","80","46",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-07","5.14","0.00",,"0.0","0.0","68","74","62",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-08","8.50","0.00",,"0.0","0.0","63","71","51",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-09","5.14","0.00",,"0.0","0.0","58","73","46",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-10","6.71","0.00",,"0.0","0.0","65","79","55","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-11","5.37","0.00",,"0.0","0.0","64","79","52","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-12","12.08","0.00",,"0.0","0.0","62","65","44",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-13","4.47","0.00",,"0.0","0.0","50","66","36",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-14","7.61","0.00",,"0.0","0.0","48","66","32",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-15","10.07","0.00",,"0.0","0.0","58","75","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-16","5.14","0.00",,"0.0","0.0","66","76","55",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-17","7.61","0.00",,"0.0","0.0","62","79","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-18","8.28","0.00",,"0.0","0.0","70","79","55","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-19","5.37","0.00",,"0.0","0.0","60","71","47",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-20","8.05","0.00",,"0.0","0.0","58","61","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-21","5.59","0.00",,"0.0","0.0","55","66","46",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-22","8.72","0.00",,"0.0","0.0","53","66","42",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-23","10.51","0.00",,"0.0","0.0","49","59","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-24","13.42","0.49",,"0.0","0.0","52","61","45","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-25","9.40","0.00",,"0.0","0.0","48","60","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-26","3.58","0.00",,"0.0","0.0","46","58","34",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-27","5.82","0.03",,"0.0","0.0","45","56","35","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-28","2.01","0.11",,"0.0","0.0","52","59","48","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-29","6.93","0.00",,"0.0","0.0","65","77","46","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-30","12.53","0.02",,"0.0","0.0","44","46","33","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-01-31","11.63","0.03",,"0.0","0.0","33","35","31","    1",,,,,"    1",,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-01","9.40","0.61",,"0.0","0.0","33","35","31","    1",,,,,"    1",,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-02","9.17","0.03",,"0.0","0.0","37","45","34","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-03","5.59","0.00",,"0.0","0.0","44","58","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-04","4.92","0.00",,"0.0","0.0","47","62","37","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-05","4.92","0.00",,"0.0","0.0","54","73","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-06","12.53","0.00",,"0.0","0.0","63","76","57","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-07","8.95","0.26",,"0.0","0.0","67","72","53",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-08","9.84","0.27",,"0.0","0.0","55","66","43","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-09","6.04","0.00",,"0.0","0.0","52","71","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-10","14.99","0.00",,"0.0","0.0","54","57","37",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-11","7.16","0.00",,"0.0","0.0","45","62","32",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-12","4.92","0.00",,"0.0","0.0","47","63","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-13","10.29","0.00",,"0.0","0.0","53","72","42",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-14","10.29","0.00",,"0.0","0.0","68","80","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-15","8.28","0.00",,"0.0","0.0","62","81","47","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-16","16.11","0.00",,"0.0","0.0","61","71","42","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-17","9.17","0.00",,"0.0","0.0","45","56","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-18","4.70","0.00",,"0.0","0.0","44","56","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-19","5.82","0.00",,"0.0","0.0","56","74","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-20","5.82","0.00",,"0.0","0.0","67","79","55",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-21","10.29","0.00",,"0.0","0.0","70","85","57","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-22","10.51","0.00",,"0.0","0.0","76","89","68",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-23","9.17","0.00",,"0.0","0.0","72","80","62","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-24","10.51","0.00",,"0.0","0.0","62","63","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-25","8.28","0.00",,"0.0","0.0","56","70","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-26","12.30","0.00",,"0.0","0.0","69","81","64","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-27","6.04","0.00",,"0.0","0.0","73","87","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-02-28","6.26","0.00",,"0.0","0.0","66","84","53",,,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-01","8.05","0.00",,"0.0","0.0","75","88","71","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-02","14.54","0.16",,"0.0","0.0","75","84","56","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-03","11.41","0.00",,"0.0","0.0","64","78","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-04","7.38","0.00",,"0.0","0.0","63","81","44",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-05","7.61","0.00",,"0.0","0.0","65","80","49",,,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-06","5.82","0.00",,"0.0","0.0","70","82","63","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-07","8.05","0.00",,"0.0","0.0","72","81","63","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-08","11.18","0.00",,"0.0","0.0","74","85","66",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-09","9.84","0.00",,"0.0","0.0","75","85","68",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-10","6.04","0.00",,"0.0","0.0","70","78","59",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-11","11.18","0.00",,"0.0","0.0","74","92","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-12","10.51","0.00",,"0.0","0.0","76","85","61",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-13","10.29","0.00",,"0.0","0.0","62","70","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-14","9.40","0.00",,"0.0","0.0","60","70","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-15","12.75","0.00",,"0.0","0.0","62","72","55",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-16","10.74","0.26",,"0.0","0.0","70","84","54","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-17","13.65","0.16",,"0.0","0.0","56","60","43",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-18","6.71","0.31",,"0.0","0.0","47","50","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-19","6.93","0.00",,"0.0","0.0","48","59","43",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-20","8.95","0.02",,"0.0","0.0","51","56","43","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-21","8.72","0.21",,"0.0","0.0","59","72","53","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-22","11.41","0.00",,"0.0","0.0","71","80","68","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-23","15.43","0.00",,"0.0","0.0","74","83","70",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-24","10.29","0.07",,"0.0","0.0","76","89","56","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-25","6.04","0.00",,"0.0","0.0","69","83","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-26","3.80","0.00",,"0.0","0.0","67","85","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-27","8.72","0.00",,"0.0","0.0","73","81","64",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-28","13.87","0.01",,"0.0","0.0","69","73","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-29","6.93","0.00",,"0.0","0.0","60","65","53",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-30","11.41","0.11",,"0.0","0.0","67","79","60","    1","    1",,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-03-31","7.61","0.00",,"0.0","0.0","74","87","66","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-01","7.61","0.00",,"0.0","0.0","73","87","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-02","8.95","0.00",,"0.0","0.0","75","89","66",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-03","10.51","0.00",,"0.0","0.0","79","92","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-04","12.08","0.00",,"0.0","0.0","79","87","71",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-05","14.32","0.00",,"0.0","0.0","75","78","63","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-06","13.42","1.13",,"0.0","0.0","59","65","50","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-07","10.29","0.50",,"0.0","0.0","52","55","51","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-08","5.82","0.00",,"0.0","0.0","60","75","53",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-09","4.70","0.00",,"0.0","0.0","61","70","56","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-10","5.14","0.00",,"0.0","0.0","66","74","59",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-11","6.26","0.00",,"0.0","0.0","66","77","56",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-12","4.47","0.00",,"0.0","0.0","65","79","51",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-13","7.61","0.00",,"0.0","0.0","67","80","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-14","8.50","0.00",,"0.0","0.0","70","82","62","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-15","6.49","0.21",,"0.0","0.0","75","93","61",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-16","8.50","0.00",,"0.0","0.0","71","78","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-17","10.07","0.00",,"0.0","0.0","65","80","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-18","12.97","0.00",,"0.0","0.0","71","80","66",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-19","14.76","0.01",,"0.0","0.0","73","81","69","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-20","10.51","1.09",,"0.0","0.0","76","88","65","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-21","6.26","0.48",,"0.0","0.0","71","82","62","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-22","10.51","0.00",,"0.0","0.0","69","79","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-23","12.75","0.44",,"0.0","0.0","63","68","53",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-24","8.05","0.00",,"0.0","0.0","60","70","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-25","8.72","0.00",,"0.0","0.0","67","79","62",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-26","11.41","0.01",,"0.0","0.0","75","85","69","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-27","6.71","0.13",,"0.0","0.0","73","84","62",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-28","12.30","0.75",,"0.0","0.0","73","86","58","    1",,"    1",,"    1",,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-29","13.87","0.00",,"0.0","0.0","63","78","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-04-30","9.17","0.00",,"0.0","0.0","68","87","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-01","8.50","0.00",,"0.0","0.0","73","83","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-02","8.28","0.00",,"0.0","0.0","72","80","67",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-03","6.93","0.00",,"0.0","0.0","74","84","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-04","8.95","0.00",,"0.0","0.0","75","85","68",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-05","9.84","0.00",,"0.0","0.0","81","94","72","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-06","10.74","0.06",,"0.0","0.0","80","88","69",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-07","10.07","0.04",,"0.0","0.0","76","82","72","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-08","11.18","0.00",,"0.0","0.0","78","91","70","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-09","6.49","0.37",,"0.0","0.0","72","75","65","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-10","7.61","0.00",,"0.0","0.0","72","83","68","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-11","10.51","0.00",,"0.0","0.0","78","89","73","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-12","12.97","0.00",,"0.0","0.0","80","87","75","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-13","5.82","2.31",,"0.0","0.0","72","78","64","    1",,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-14","4.92","0.00",,"0.0","0.0","73","87","64",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-15","4.70","0.06",,"0.0","0.0","75","81","68",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-16","3.58","0.07",,"0.0","0.0","72","87","66",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-17","2.68","0.00",,"0.0","0.0","73","88","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-18","6.26","0.00",,"0.0","0.0","77","88","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-19","7.83","0.00",,"0.0","0.0","78","89","71",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-20","7.16","0.31",,"0.0","0.0","75","81","67",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-21","3.58","0.17",,"0.0","0.0","71","73","66","    1",,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-22","3.13","0.00",,"0.0","0.0","72","85","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-23","6.49","0.00",,"0.0","0.0","78","89","69","    1",,,,,,,"    1",,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-24","6.49","0.23",,"0.0","0.0","78","88","65",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-25","5.82","0.00",,"0.0","0.0","76","85","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-26","4.92","0.00",,"0.0","0.0","78","86","71",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-27","6.93","0.00",,"0.0","0.0","77","85","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-28","9.40","0.00",,"0.0","0.0","77","85","70",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-29","5.37","0.30",,"0.0","0.0","76","87","66",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2023-05-30","5.82","0.00",,"0.0","0.0","73","88","63",,,,,,,,,,,,,,,,,
